user_id;education;car_flg;flat_flg;gender;salary;age;previous_purchases_flg;in_users_base_flg;number_of_previous_products
3053;secondary;1;1.0;0;5838.0;44.0;1;0;10.0
3054;primary;0;1.0;0;8588.0;51.0;0;1;14.0
3055;primary;0;1.0;0;10500.0;59.0;0;1;12.0
3056;secondary;0;0.0;1;6647.0;57.0;0;1;7.0
3057;higher;0;1.0;0;8969.0;54.0;0;1;11.0
3058;secondary;1;1.0;0;;49.0;0;1;29.0
3059;primary;1;0.0;0;7648.0;48.0;0;1;8.0
3060;secondary;0;1.0;0;8018.0;61.0;0;1;
3061;primary;1;0.0;1;6963.0;56.0;0;0;4.0
3062;primary;1;;0;5430.0;71.0;0;0;11.0
3063;secondary;0;1.0;0;;55.0;0;1;11.0
3064;secondary;0;1.0;0;6599.0;55.0;0;1;3.0
3065;higher;1;1.0;0;8364.0;49.0;0;0;10.0
3066;secondary;1;1.0;1;5434.0;46.0;0;0;8.0
3067;higher;0;1.0;1;7140.0;52.0;0;1;
3068;secondary;0;0.0;1;5520.0;45.0;0;1;
3069;secondary;0;0.0;0;6663.0;51.0;0;1;12.0
3070;secondary;0;1.0;0;10598.0;56.0;0;1;5.0
3071;higher;1;1.0;1;7468.0;41.0;0;1;4.0
3072;higher;1;1.0;1;4926.0;69.0;1;1;2.0
3073;primary;1;1.0;0;9758.0;58.0;0;0;7.0
3074;secondary;1;0.0;1;6730.0;;0;1;
3075;secondary;0;1.0;0;6947.0;66.0;0;0;11.0
3076;secondary;1;1.0;0;7267.0;56.0;0;1;12.0
3077;secondary;1;0.0;0;11749.0;61.0;0;1;
3078;secondary;1;1.0;1;7468.0;49.0;1;1;2.0
3079;secondary;1;0.0;1;11584.0;46.0;1;1;24.0
3080;secondary;1;0.0;0;7804.0;50.0;0;1;11.0
3081;higher;1;;0;4862.0;42.0;1;1;7.0
3082;secondary;0;0.0;0;7694.0;63.0;0;1;11.0
3083;primary;1;0.0;1;9444.0;49.0;1;0;
3084;higher;1;1.0;0;9389.0;55.0;0;0;7.0
3085;higher;1;0.0;1;9506.0;46.0;0;0;12.0
3086;higher;0;1.0;1;12453.0;48.0;0;1;11.0
3087;higher;0;1.0;1;6152.0;52.0;0;1;9.0
3088;primary;1;1.0;1;6535.0;58.0;0;1;7.0
3089;primary;1;1.0;0;10122.0;46.0;0;1;0.0
3090;higher;1;1.0;0;9554.0;49.0;0;0;
3091;higher;1;0.0;0;6347.0;58.0;1;1;9.0
3092;primary;0;0.0;0;6654.0;50.0;0;1;35.0
3093;secondary;1;0.0;1;7932.0;42.0;1;0;10.0
3094;secondary;0;1.0;0;9304.0;51.0;1;1;
3095;higher;0;1.0;0;10402.0;57.0;0;1;
3096;higher;1;0.0;0;8610.0;44.0;0;1;8.0
3097;secondary;1;0.0;0;9140.0;;0;1;14.0
3098;higher;1;1.0;0;10023.0;45.0;0;1;11.0
3099;higher;0;0.0;0;7718.0;57.0;0;0;7.0
3100;higher;1;0.0;0;5603.0;37.0;0;1;9.0
3101;secondary;1;1.0;0;6579.0;63.0;0;1;5.0
3102;secondary;0;0.0;0;9329.0;52.0;0;0;9.0
3103;primary;1;1.0;0;11001.0;47.0;0;1;
3104;higher;1;1.0;0;13067.0;50.0;0;1;10.0
3105;secondary;1;0.0;1;4711.0;52.0;0;1;5.0
3106;secondary;0;1.0;0;12967.0;61.0;0;1;8.0
3107;secondary;1;1.0;0;6335.0;52.0;0;1;10.0
3108;higher;1;1.0;1;5291.0;56.0;0;1;11.0
3109;higher;1;0.0;0;10888.0;50.0;0;1;7.0
3110;higher;1;1.0;1;8791.0;55.0;1;1;1.0
3111;secondary;1;1.0;1;5817.0;52.0;0;1;10.0
3112;primary;1;0.0;0;6450.0;55.0;0;1;8.0
3113;secondary;1;0.0;0;7940.0;43.0;0;0;9.0
3114;primary;0;0.0;0;8311.0;55.0;1;1;2.0
3115;primary;1;1.0;1;6101.0;51.0;0;1;11.0
3116;primary;1;1.0;0;8049.0;56.0;0;1;5.0
3117;higher;0;1.0;1;6062.0;;0;1;12.0
3118;higher;0;0.0;0;10588.0;49.0;0;1;12.0
3119;primary;1;0.0;0;7278.0;52.0;0;1;9.0
3120;higher;0;1.0;0;8250.0;61.0;0;1;18.0
3121;secondary;0;1.0;0;6716.0;44.0;0;1;12.0
3122;secondary;1;0.0;0;6399.0;54.0;0;1;5.0
3123;higher;1;1.0;0;7322.0;55.0;0;0;9.0
3124;secondary;1;1.0;0;9117.0;55.0;1;1;13.0
3125;secondary;0;1.0;0;11461.0;46.0;0;1;8.0
3126;primary;0;1.0;0;6292.0;55.0;1;1;0.0
3127;secondary;1;0.0;0;10395.0;51.0;0;1;6.0
3128;primary;0;0.0;0;3754.0;52.0;0;0;8.0
3129;higher;1;0.0;0;12239.0;50.0;0;1;2.0
3130;higher;1;1.0;0;6681.0;52.0;0;1;
3131;primary;0;1.0;0;7680.0;54.0;0;1;7.0
3132;higher;1;0.0;0;10493.0;53.0;0;1;
3133;secondary;0;1.0;1;3333.0;28.0;1;1;11.0
3134;primary;1;0.0;0;9087.0;53.0;0;1;16.0
3135;primary;1;1.0;0;9147.0;55.0;0;0;9.0
3136;primary;1;1.0;1;7976.0;43.0;1;1;11.0
3137;higher;1;0.0;1;11079.0;46.0;0;1;10.0
3138;secondary;1;0.0;0;7780.0;47.0;0;1;7.0
3139;primary;1;0.0;0;6756.0;61.0;0;1;32.0
3140;secondary;1;1.0;1;4950.0;54.0;0;0;
3141;secondary;0;1.0;1;7540.0;50.0;1;0;6.0
3142;primary;0;;0;9210.0;58.0;1;1;5.0
3143;primary;0;1.0;0;6307.0;61.0;0;1;12.0
3144;higher;1;1.0;0;8089.0;60.0;0;1;6.0
3145;higher;1;;0;8583.0;;0;1;7.0
3146;higher;0;1.0;0;9793.0;64.0;1;1;11.0
3147;higher;1;1.0;0;6807.0;44.0;1;1;7.0
3148;higher;1;0.0;1;6323.0;49.0;0;0;2.0
3149;primary;1;0.0;1;6473.0;52.0;0;1;13.0
3150;primary;1;1.0;0;5597.0;45.0;0;0;11.0
3151;higher;1;1.0;0;7819.0;67.0;0;0;2.0
3152;primary;1;1.0;0;12199.0;49.0;0;1;9.0
3153;secondary;1;1.0;0;9974.0;51.0;0;1;
3154;primary;1;1.0;1;8310.0;67.0;1;1;5.0
3155;secondary;1;1.0;0;8885.0;57.0;1;1;4.0
3156;primary;0;0.0;0;7427.0;;1;1;11.0
3157;higher;1;0.0;1;6011.0;52.0;0;1;10.0
3158;primary;1;1.0;0;11400.0;54.0;0;1;7.0
3159;primary;0;0.0;1;5752.0;50.0;0;1;11.0
3160;primary;1;1.0;0;6105.0;42.0;1;1;13.0
3161;primary;1;0.0;0;6402.0;43.0;0;1;24.0
3162;higher;1;0.0;0;6559.0;35.0;1;0;9.0
3163;higher;0;1.0;0;8469.0;41.0;0;1;14.0
3164;secondary;1;1.0;1;7872.0;52.0;0;1;9.0
3165;higher;1;0.0;1;10194.0;53.0;0;1;11.0
3166;higher;0;1.0;0;10469.0;45.0;0;0;12.0
3167;secondary;0;0.0;0;8083.0;50.0;1;0;8.0
3168;secondary;1;1.0;1;8806.0;56.0;0;1;
3169;secondary;0;1.0;0;12199.0;35.0;0;1;
3170;higher;0;1.0;0;6408.0;50.0;0;1;3.0
3171;primary;1;1.0;1;7860.0;43.0;1;1;1.0
3172;secondary;1;1.0;0;12137.0;49.0;0;1;9.0
3173;higher;1;1.0;0;11958.0;45.0;0;1;10.0
3174;higher;1;0.0;1;6997.0;40.0;1;1;8.0
3175;secondary;0;1.0;0;8411.0;54.0;0;0;9.0
3176;secondary;0;1.0;1;8228.0;54.0;0;1;4.0
3177;primary;1;0.0;0;10975.0;56.0;0;1;4.0
3178;primary;0;1.0;0;8500.0;58.0;0;1;0.0
3179;primary;0;1.0;0;5582.0;52.0;1;1;11.0
3180;secondary;0;0.0;0;6330.0;64.0;0;1;10.0
3181;primary;1;1.0;1;8179.0;48.0;1;1;10.0
3182;secondary;0;0.0;0;10808.0;53.0;0;0;7.0
3183;primary;1;0.0;0;8706.0;50.0;0;1;12.0
3184;secondary;1;0.0;0;5971.0;59.0;0;1;12.0
3185;primary;1;0.0;0;7551.0;61.0;0;1;6.0
3186;primary;1;0.0;1;5325.0;47.0;0;1;34.0
3187;secondary;1;0.0;0;7000.0;55.0;0;1;5.0
3188;higher;0;1.0;0;5038.0;64.0;0;0;7.0
3189;secondary;1;1.0;1;7039.0;57.0;0;1;6.0
3190;higher;1;0.0;0;6230.0;35.0;1;1;1.0
3191;secondary;0;1.0;0;5816.0;61.0;0;1;12.0
3192;secondary;0;1.0;1;9079.0;59.0;0;0;11.0
3193;primary;1;1.0;0;11343.0;50.0;0;1;9.0
3194;secondary;0;0.0;0;8255.0;;1;1;8.0
3195;secondary;0;0.0;1;9698.0;56.0;1;1;10.0
3196;primary;1;0.0;0;5602.0;55.0;0;1;2.0
3197;higher;0;1.0;1;11108.0;44.0;1;1;13.0
3198;secondary;1;1.0;1;8929.0;47.0;0;1;6.0
3199;secondary;1;1.0;0;7676.0;50.0;1;1;5.0
3200;secondary;0;1.0;0;7846.0;63.0;0;1;6.0
3201;primary;0;0.0;0;11318.0;58.0;0;1;11.0
3202;higher;1;1.0;0;6752.0;53.0;0;1;11.0
3203;primary;1;0.0;0;7533.0;57.0;1;1;9.0
3204;higher;0;1.0;1;11724.0;49.0;1;1;11.0
3205;higher;1;0.0;0;7226.0;56.0;0;0;7.0
3206;secondary;1;1.0;0;8010.0;65.0;0;1;11.0
3207;primary;0;0.0;1;7125.0;61.0;0;1;12.0
3208;primary;1;1.0;0;5756.0;44.0;0;0;12.0
3209;primary;0;1.0;1;5397.0;43.0;0;1;11.0
3210;secondary;1;1.0;0;6750.0;50.0;0;0;8.0
3211;primary;0;1.0;0;7955.0;55.0;0;1;14.0
3212;secondary;1;1.0;0;6078.0;53.0;0;1;6.0
3213;secondary;1;1.0;0;6284.0;42.0;0;1;4.0
3214;primary;0;1.0;1;10119.0;53.0;0;0;4.0
3215;primary;0;0.0;0;7998.0;45.0;0;1;3.0
3216;primary;1;1.0;0;10981.0;49.0;0;1;7.0
3217;secondary;1;0.0;0;5862.0;53.0;0;1;
3218;primary;0;1.0;0;9285.0;55.0;0;1;12.0
3219;secondary;0;1.0;0;7495.0;46.0;0;0;7.0
3220;secondary;1;0.0;1;7385.0;52.0;0;0;15.0
3221;secondary;1;1.0;0;7261.0;53.0;0;1;11.0
3222;secondary;1;1.0;0;7814.0;56.0;0;1;10.0
3223;secondary;1;1.0;0;5179.0;45.0;1;1;33.0
3224;secondary;0;1.0;1;9768.0;50.0;0;1;8.0
3225;secondary;0;0.0;0;10860.0;42.0;0;0;5.0
3226;primary;0;1.0;0;8460.0;51.0;0;0;13.0
3227;primary;1;1.0;1;6810.0;54.0;0;1;10.0
3228;higher;1;0.0;1;7417.0;39.0;1;1;8.0
3229;secondary;1;0.0;1;9258.0;52.0;0;1;9.0
3230;primary;1;0.0;1;6690.0;53.0;1;1;9.0
3231;higher;1;0.0;1;13177.0;47.0;1;1;11.0
3232;higher;1;0.0;1;3987.0;49.0;0;1;9.0
3233;higher;1;1.0;0;6796.0;44.0;0;1;10.0
3234;higher;1;1.0;0;11914.0;52.0;0;0;0.0
3235;higher;0;0.0;0;6797.0;55.0;0;1;0.0
3236;secondary;1;0.0;1;10295.0;42.0;1;1;7.0
3237;primary;0;1.0;0;5087.0;60.0;0;0;2.0
3238;secondary;1;0.0;0;11712.0;52.0;0;1;10.0
3239;secondary;0;1.0;0;6021.0;59.0;0;1;5.0
3240;primary;1;1.0;1;11921.0;52.0;0;1;8.0
3241;primary;1;1.0;1;9875.0;57.0;0;1;
3242;secondary;0;1.0;1;7769.0;49.0;1;1;8.0
3243;secondary;0;1.0;1;7756.0;44.0;1;1;10.0
3244;higher;1;1.0;1;7408.0;48.0;1;1;8.0
3245;secondary;1;0.0;1;5527.0;56.0;0;0;13.0
3246;higher;0;0.0;0;4808.0;30.0;1;1;8.0
3247;secondary;1;1.0;0;9501.0;52.0;0;1;11.0
3248;primary;1;1.0;1;11243.0;51.0;0;0;2.0
3249;primary;1;1.0;0;8817.0;46.0;0;1;35.0
3250;secondary;1;1.0;0;5630.0;48.0;0;0;12.0
3251;higher;1;1.0;0;7651.0;52.0;0;1;7.0
3252;secondary;1;1.0;0;11746.0;48.0;0;1;5.0
3253;higher;0;0.0;0;7176.0;48.0;0;1;0.0
3254;primary;0;0.0;0;5932.0;52.0;0;1;10.0
3255;higher;0;;1;5307.0;29.0;1;1;11.0
3256;primary;0;1.0;1;5369.0;60.0;0;1;9.0
3257;secondary;0;1.0;0;9135.0;57.0;0;1;10.0
3258;secondary;0;1.0;1;8013.0;54.0;0;1;13.0
3259;secondary;1;0.0;1;5207.0;48.0;0;1;0.0
3260;higher;0;1.0;0;11810.0;36.0;0;1;13.0
3261;primary;1;1.0;0;6053.0;47.0;1;1;39.0
3262;secondary;1;1.0;0;10710.0;47.0;0;0;
3263;secondary;0;0.0;1;6233.0;48.0;0;1;
3264;secondary;1;1.0;1;7302.0;53.0;0;0;7.0
3265;higher;1;0.0;0;11568.0;44.0;0;1;11.0
3266;primary;1;1.0;0;6583.0;49.0;0;1;5.0
3267;primary;1;1.0;0;8548.0;63.0;0;1;25.0
3268;primary;0;0.0;1;6307.0;65.0;0;1;6.0
3269;secondary;1;1.0;0;8457.0;41.0;0;1;11.0
3270;higher;1;0.0;0;7033.0;;0;1;9.0
3271;primary;1;1.0;1;7240.0;54.0;0;1;11.0
3272;higher;1;0.0;1;6846.0;53.0;0;0;10.0
3273;secondary;1;0.0;0;6250.0;50.0;0;1;11.0
3274;higher;1;0.0;1;7948.0;62.0;0;1;6.0
3275;secondary;1;1.0;1;7299.0;47.0;0;1;6.0
3276;secondary;1;1.0;1;9529.0;50.0;0;1;10.0
3277;higher;1;1.0;0;4707.0;61.0;0;0;11.0
3278;higher;1;0.0;0;7680.0;35.0;0;1;5.0
3279;secondary;1;1.0;1;7378.0;46.0;1;1;
3280;primary;0;1.0;1;10616.0;52.0;0;1;5.0
3281;higher;1;0.0;0;5529.0;58.0;0;1;11.0
3282;higher;1;1.0;0;6593.0;50.0;1;1;0.0
3283;primary;1;1.0;0;9392.0;56.0;0;1;9.0
3284;primary;1;1.0;0;9852.0;49.0;0;1;8.0
3285;higher;0;1.0;0;12323.0;52.0;0;1;10.0
3286;primary;0;0.0;0;5069.0;49.0;0;0;6.0
3287;primary;1;1.0;0;7675.0;48.0;0;1;
3288;secondary;0;0.0;1;6703.0;57.0;0;1;
3289;higher;1;0.0;1;10472.0;51.0;1;0;2.0
3290;primary;1;1.0;0;7251.0;55.0;0;1;11.0
3291;secondary;1;0.0;0;6649.0;56.0;0;1;22.0
3292;primary;1;0.0;0;11056.0;48.0;0;1;5.0
3293;higher;0;0.0;1;;62.0;0;0;7.0
3294;secondary;1;0.0;1;8737.0;49.0;0;1;5.0
3295;primary;0;0.0;0;7274.0;58.0;0;0;12.0
3296;primary;1;1.0;1;9883.0;51.0;0;0;27.0
3297;higher;1;1.0;1;9085.0;49.0;1;1;7.0
3298;secondary;1;0.0;1;5940.0;39.0;0;0;7.0
3299;secondary;0;1.0;0;7147.0;45.0;1;1;8.0
3300;higher;1;0.0;0;11643.0;49.0;0;0;0.0
3301;higher;1;0.0;0;8323.0;53.0;0;1;12.0
3302;secondary;1;0.0;0;11292.0;46.0;0;1;
3303;higher;0;1.0;0;6140.0;60.0;0;0;11.0
3304;secondary;0;1.0;0;5795.0;44.0;0;0;11.0
3305;higher;1;0.0;0;12187.0;45.0;0;1;28.0
3306;secondary;0;1.0;0;6755.0;40.0;0;0;10.0
3307;secondary;0;1.0;1;5837.0;52.0;1;1;1.0
3308;secondary;1;0.0;0;10045.0;47.0;0;0;3.0
3309;primary;0;1.0;0;9378.0;54.0;0;0;6.0
3310;secondary;0;0.0;1;7006.0;44.0;1;1;12.0
3311;higher;1;0.0;0;8393.0;44.0;0;1;8.0
3312;higher;1;0.0;0;12725.0;52.0;0;1;6.0
3313;higher;1;0.0;0;10501.0;57.0;0;1;7.0
3314;higher;1;0.0;1;7527.0;57.0;0;0;9.0
3315;higher;0;0.0;0;7869.0;52.0;0;1;8.0
3316;higher;1;0.0;1;7271.0;45.0;0;1;7.0
3317;secondary;0;0.0;1;6361.0;54.0;1;1;6.0
3318;secondary;1;0.0;0;7367.0;56.0;0;1;7.0
3319;primary;0;0.0;0;6752.0;64.0;0;1;7.0
3320;secondary;1;1.0;0;6083.0;46.0;0;1;11.0
3321;secondary;1;0.0;0;6119.0;49.0;0;1;10.0
3322;secondary;0;1.0;0;9959.0;49.0;0;1;8.0
3323;secondary;0;1.0;0;6102.0;57.0;1;1;11.0
3324;primary;0;0.0;0;9242.0;52.0;0;1;8.0
3325;higher;1;0.0;1;10110.0;;0;1;8.0
3326;higher;1;1.0;1;8092.0;55.0;1;1;11.0
3327;higher;1;1.0;0;6715.0;38.0;0;1;6.0
3328;primary;1;1.0;0;10368.0;41.0;0;1;
3329;higher;1;1.0;0;10614.0;48.0;0;1;0.0
3330;higher;0;0.0;0;7877.0;47.0;0;1;8.0
3331;primary;1;1.0;1;8122.0;55.0;0;0;5.0
3332;higher;1;0.0;0;5926.0;54.0;1;1;5.0
3333;secondary;0;0.0;0;7876.0;50.0;0;1;2.0
3334;higher;1;0.0;0;4530.0;50.0;0;0;2.0
3335;higher;0;0.0;0;5838.0;56.0;0;1;29.0
3336;secondary;1;0.0;0;6503.0;47.0;0;0;10.0
3337;secondary;0;0.0;0;5885.0;43.0;0;0;3.0
3338;primary;1;1.0;0;10120.0;50.0;0;1;11.0
3339;higher;1;0.0;0;7420.0;60.0;0;1;7.0
3340;secondary;1;0.0;0;10787.0;55.0;1;1;13.0
3341;higher;1;1.0;1;6678.0;44.0;0;1;9.0
3342;higher;1;0.0;0;6240.0;42.0;0;1;12.0
3343;higher;0;0.0;0;7055.0;51.0;0;0;7.0
3344;primary;1;0.0;0;6882.0;49.0;0;1;5.0
3345;higher;1;0.0;0;6545.0;40.0;0;1;12.0
3346;secondary;1;1.0;0;9458.0;48.0;1;1;12.0
3347;higher;0;0.0;0;6069.0;53.0;0;1;12.0
3348;higher;1;1.0;0;7577.0;56.0;0;1;
3349;secondary;0;0.0;1;6901.0;53.0;0;1;9.0
3350;primary;0;0.0;0;6978.0;46.0;0;1;9.0
3351;primary;0;0.0;1;6907.0;47.0;0;0;11.0
3352;secondary;1;0.0;1;10214.0;58.0;0;1;6.0
3353;higher;1;0.0;0;9279.0;51.0;0;0;11.0
3354;higher;1;0.0;0;6165.0;51.0;0;1;13.0
3355;primary;0;0.0;0;6877.0;54.0;0;0;4.0
3356;higher;1;1.0;0;7282.0;47.0;0;1;7.0
3357;primary;1;0.0;1;8220.0;50.0;0;1;6.0
3358;secondary;1;0.0;0;6558.0;57.0;0;0;8.0
3359;secondary;0;1.0;1;6404.0;59.0;1;1;10.0
3360;primary;1;1.0;0;9766.0;54.0;0;0;3.0
3361;primary;1;1.0;0;6288.0;58.0;0;1;7.0
3362;secondary;1;0.0;0;8651.0;50.0;0;1;7.0
3363;secondary;1;1.0;1;7848.0;50.0;0;1;11.0
3364;secondary;0;0.0;1;10576.0;41.0;1;0;9.0
3365;secondary;0;0.0;0;6880.0;31.0;1;0;0.0
3366;secondary;1;1.0;0;5687.0;56.0;0;1;10.0
3367;secondary;1;0.0;1;7960.0;53.0;1;1;10.0
3368;secondary;1;0.0;1;9943.0;50.0;0;1;
3369;secondary;1;1.0;1;8587.0;34.0;0;1;0.0
3370;primary;1;0.0;1;12414.0;48.0;0;1;11.0
3371;secondary;0;0.0;1;8889.0;50.0;0;0;6.0
3372;primary;1;0.0;0;8176.0;;0;1;7.0
3373;higher;0;0.0;1;;51.0;0;1;11.0
3374;secondary;1;1.0;0;11811.0;47.0;0;0;9.0
3375;secondary;0;0.0;1;6415.0;52.0;0;1;10.0
3376;higher;1;1.0;1;5970.0;52.0;0;1;12.0
3377;secondary;0;0.0;1;6713.0;53.0;0;1;0.0
3378;higher;1;0.0;1;5089.0;51.0;1;0;13.0
3379;secondary;1;0.0;0;8029.0;56.0;0;1;0.0
3380;higher;1;0.0;0;6675.0;58.0;0;1;
3381;secondary;1;0.0;0;;;0;1;6.0
3382;primary;1;1.0;1;8232.0;40.0;1;1;8.0
3383;higher;1;1.0;0;11235.0;48.0;0;1;7.0
3384;primary;1;1.0;0;7855.0;51.0;0;1;6.0
3385;secondary;0;1.0;1;8360.0;52.0;0;0;11.0
3386;primary;0;0.0;0;8232.0;;0;1;12.0
3387;higher;0;1.0;1;6625.0;39.0;1;1;13.0
3388;secondary;1;1.0;0;8331.0;46.0;0;0;38.0
3389;primary;1;1.0;0;9026.0;58.0;0;1;8.0
3390;secondary;0;0.0;0;9640.0;52.0;0;0;
3391;secondary;1;1.0;0;8807.0;;0;0;9.0
3392;secondary;0;0.0;1;5882.0;;1;1;9.0
3393;secondary;1;0.0;0;6973.0;42.0;0;1;12.0
3394;secondary;0;0.0;0;8879.0;64.0;0;1;5.0
3395;higher;1;1.0;1;6954.0;50.0;0;1;9.0
3396;higher;1;1.0;0;9406.0;53.0;1;0;7.0
3397;higher;1;0.0;0;7537.0;;0;1;6.0
3398;higher;1;1.0;0;11308.0;48.0;0;0;7.0
3399;secondary;0;0.0;1;10590.0;48.0;1;1;
3400;higher;1;0.0;1;7975.0;44.0;0;1;13.0
3401;secondary;0;1.0;1;8864.0;40.0;1;1;9.0
3402;higher;1;1.0;0;9216.0;52.0;0;0;12.0
3403;secondary;1;0.0;0;11950.0;49.0;0;0;11.0
3404;primary;0;1.0;0;6577.0;58.0;0;1;6.0
3405;higher;1;0.0;0;9027.0;57.0;0;1;1.0
3406;secondary;0;1.0;0;8520.0;59.0;0;0;9.0
3407;higher;1;1.0;0;6147.0;53.0;0;1;8.0
3408;secondary;0;1.0;1;4832.0;53.0;0;0;9.0
3409;secondary;1;1.0;0;10595.0;49.0;0;1;5.0
3410;higher;1;0.0;0;7553.0;60.0;1;1;8.0
3411;secondary;1;1.0;0;10164.0;61.0;0;0;12.0
3412;secondary;1;0.0;1;6705.0;43.0;1;1;9.0
3413;secondary;1;0.0;0;7069.0;55.0;0;1;8.0
3414;secondary;1;1.0;0;5293.0;54.0;0;1;4.0
3415;secondary;1;1.0;1;9570.0;51.0;1;1;3.0
3416;secondary;1;1.0;0;4947.0;47.0;0;1;7.0
3417;secondary;0;1.0;1;4494.0;46.0;0;1;7.0
3418;higher;1;0.0;0;8676.0;62.0;0;1;3.0
3419;higher;1;1.0;0;10635.0;45.0;0;1;6.0
3420;secondary;0;1.0;1;10144.0;57.0;0;1;3.0
3421;secondary;1;1.0;0;7775.0;49.0;0;1;10.0
3422;secondary;0;0.0;1;9920.0;38.0;1;1;10.0
3423;secondary;1;1.0;1;7385.0;44.0;1;1;7.0
3424;primary;1;1.0;0;6478.0;48.0;0;1;12.0
3425;primary;1;1.0;0;5289.0;52.0;0;1;11.0
3426;higher;1;1.0;1;5840.0;53.0;0;1;6.0
3427;higher;0;0.0;1;7175.0;53.0;1;1;8.0
3428;higher;1;0.0;0;12031.0;59.0;0;1;2.0
3429;secondary;0;1.0;0;5898.0;54.0;1;1;13.0
3430;primary;1;1.0;1;7245.0;52.0;0;1;8.0
3431;higher;1;0.0;1;5045.0;47.0;0;1;34.0
3432;secondary;0;1.0;0;6636.0;63.0;0;1;1.0
3433;secondary;1;0.0;0;5742.0;54.0;0;1;0.0
3434;secondary;1;;0;6297.0;49.0;0;1;9.0
3435;secondary;1;1.0;1;8340.0;57.0;0;1;8.0
3436;higher;0;1.0;1;9814.0;52.0;0;0;9.0
3437;primary;1;1.0;0;12808.0;42.0;0;1;27.0
3438;higher;0;0.0;0;9481.0;44.0;0;1;17.0
3439;higher;1;0.0;1;8815.0;59.0;0;1;8.0
3440;higher;1;1.0;1;10625.0;42.0;0;1;13.0
3441;secondary;1;1.0;1;11149.0;51.0;0;1;12.0
3442;primary;1;1.0;0;5589.0;;0;1;2.0
3443;secondary;0;1.0;0;6829.0;54.0;0;0;8.0
3444;higher;0;0.0;0;6647.0;46.0;0;1;10.0
3445;higher;1;1.0;1;7250.0;58.0;0;1;13.0
3446;higher;1;0.0;1;4775.0;54.0;0;0;
3447;primary;0;0.0;0;7472.0;54.0;0;1;1.0
3448;primary;1;0.0;0;;64.0;0;1;
3449;primary;1;0.0;0;8903.0;37.0;0;1;7.0
3450;primary;1;0.0;0;6491.0;53.0;0;0;3.0
3451;secondary;1;0.0;1;5255.0;47.0;0;1;11.0
3452;secondary;0;0.0;1;6671.0;53.0;0;1;6.0
3453;secondary;0;0.0;1;7232.0;63.0;0;1;9.0
3454;primary;1;1.0;0;12238.0;52.0;0;1;12.0
3455;secondary;1;0.0;1;7808.0;44.0;0;1;11.0
3456;primary;0;1.0;0;6383.0;49.0;0;0;31.0
3457;higher;0;;0;7422.0;45.0;0;1;30.0
3458;secondary;1;0.0;0;5583.0;52.0;0;0;6.0
3459;higher;1;0.0;1;7244.0;49.0;0;1;8.0
3460;secondary;1;1.0;1;7525.0;58.0;0;1;12.0
3461;higher;1;1.0;0;3731.0;52.0;1;1;
3462;primary;1;1.0;0;8725.0;51.0;0;0;10.0
3463;secondary;1;0.0;0;8857.0;57.0;0;1;5.0
3464;higher;0;1.0;1;8749.0;49.0;1;1;2.0
3465;primary;0;0.0;1;9896.0;47.0;0;1;7.0
3466;secondary;0;1.0;0;6664.0;48.0;0;1;1.0
3467;higher;1;1.0;0;8476.0;70.0;0;1;13.0
3468;secondary;1;1.0;0;8508.0;47.0;0;1;11.0
3469;higher;1;1.0;0;4650.0;49.0;0;1;5.0
3470;secondary;1;1.0;1;7105.0;48.0;0;1;8.0
3471;higher;0;1.0;0;5055.0;46.0;1;0;9.0
3472;higher;1;1.0;0;10193.0;51.0;0;1;4.0
3473;primary;0;0.0;1;7063.0;49.0;0;0;30.0
3474;higher;0;1.0;0;11786.0;52.0;0;0;11.0
3475;higher;0;1.0;0;6096.0;50.0;0;1;10.0
3476;primary;0;1.0;1;3886.0;71.0;1;1;0.0
3477;higher;1;0.0;0;6950.0;;0;1;10.0
3478;primary;1;0.0;0;6303.0;;0;1;9.0
3479;primary;1;1.0;0;11717.0;46.0;0;1;12.0
3480;primary;1;1.0;0;9967.0;60.0;0;1;11.0
3481;higher;0;1.0;1;8017.0;;1;1;7.0
3482;secondary;0;0.0;0;9728.0;49.0;0;1;9.0
3483;secondary;0;1.0;0;8019.0;60.0;0;1;12.0
3484;secondary;1;0.0;0;11240.0;53.0;0;1;9.0
3485;higher;0;1.0;0;9825.0;49.0;0;1;11.0
3486;primary;1;0.0;0;6419.0;44.0;0;1;5.0
3487;secondary;1;0.0;1;7196.0;47.0;1;1;10.0
3488;higher;0;1.0;0;7854.0;50.0;0;1;7.0
3489;primary;1;1.0;0;6376.0;43.0;0;1;
3490;secondary;1;0.0;0;7871.0;58.0;0;1;8.0
3491;secondary;1;0.0;0;9148.0;53.0;0;1;6.0
3492;primary;1;0.0;0;10411.0;39.0;0;1;
3493;higher;1;1.0;1;11794.0;44.0;0;1;8.0
3494;primary;0;1.0;0;8186.0;;0;1;8.0
3495;secondary;1;1.0;1;5265.0;55.0;1;1;6.0
3496;secondary;0;0.0;1;8991.0;66.0;0;0;
3497;higher;0;0.0;0;7871.0;51.0;0;1;11.0
3498;higher;1;0.0;0;6862.0;40.0;0;1;7.0
3499;higher;1;0.0;1;6974.0;34.0;1;1;11.0
3500;primary;0;1.0;1;6965.0;62.0;0;1;8.0
3501;higher;1;;1;4332.0;33.0;1;1;
3502;secondary;1;1.0;1;6915.0;54.0;1;1;10.0
3503;primary;1;0.0;1;6658.0;50.0;0;1;9.0
