session_id;lon;lat
270602;16.957619;52.381688
855841;16.933983;52.310375
977622;16.933512;52.321256
306587;16.933014;52.30081
362272;16.963673;52.286746
788595;16.914512;52.300433
292124;16.943902;52.309836
17388;16.967371;52.301338
527221;16.930218;52.308254
780641;16.936539;52.294151
797346;16.953873;52.305897
906929;16.912947;52.359287
940161;21.848589;49.985225
572805;21.90067;50.011766
642905;21.858594;50.00777
916818;21.906886;50.020401
534929;21.850181;50.092451
498484;21.853419;50.055179
530618;21.878705;49.975801
928718;21.902456;50.003738
854235;21.90888;49.982091
466701;21.868349;50.006493
101375;21.855626;49.947195
124728;21.913487;49.983847
143729;21.846768;50.025516
585916;21.84687;50.049857
780426;17.866291;53.137001
424320;17.969481;53.159943
306141;17.939759;53.097493
159153;17.907729;53.148725
698609;17.906432;53.123459
671383;17.881571;53.138515
551262;17.8758;53.204064
176443;17.867363;53.153811
179955;17.834725;53.141875
254243;17.941165;53.129562
140271;17.945327;53.208025
481287;17.857371;53.106449
247641;17.918744;53.164703
321169;17.905472;53.118552
994982;17.917927;53.143194
213088;17.961435;53.13586
907941;17.956472;53.099571
325607;17.919235;53.115297
782153;21.256812;52.076123
814913;21.231406;52.126759
82344;21.215504;52.121598
411336;21.228805;52.110215
950208;21.231019;52.127039
492213;21.218448;52.09199
622046;21.233044;52.086046
16968;21.258477;52.119627
111103;21.230988;52.073685
213261;21.206586;52.079583
392504;21.196818;52.129062
553049;21.250043;52.193731
522065;21.202392;52.159547
332127;21.26808;52.123082
275822;21.222994;52.126755
704870;21.232834;52.11691
737984;21.239156;52.09626
124475;21.230655;52.133191
659514;21.228052;52.11425
950468;21.254834;52.123721
206028;21.221408;52.127865
977758;21.1921;52.127406
613529;18.633968;54.434385
879533;18.655846;54.467454
669969;18.772394;54.40012
181486;18.640405;54.389885
59285;18.748522;54.414051
340678;18.726793;54.426697
494843;18.716683;54.446281
211847;18.735377;54.457487
882213;18.664959;54.334337
821534;18.687612;54.404874
731149;18.683568;54.444279
467149;18.749486;54.372104
826997;18.76453;54.504638
605727;18.679537;54.416383
343152;18.718105;54.390309
515211;18.654723;54.462648
47093;18.710945;54.384114
860074;18.803898;54.432313
131849;18.623571;54.42127
911260;18.733475;54.466135
139903;18.693443;54.412174
477940;18.726247;54.461559
214897;20.735383;49.623292
215574;20.742858;49.589075
825592;20.71711;49.576942
182686;20.709758;49.55289
86144;20.742883;49.601694
99883;20.723011;49.558001
569839;20.703641;49.560133
566096;20.680247;49.639247
539528;20.703578;49.591057
615420;20.668421;49.567352
653585;20.699524;49.647412
732533;20.678265;49.594655
803883;20.664279;49.586594
237943;20.671213;49.621727
397900;20.707255;49.667996
980972;20.704916;49.64893
728180;20.829655;49.647847
135096;20.70693;49.637163
72658;20.710526;49.624201
596173;20.756505;49.653054
319617;19.186307;50.26955
428356;19.18767;50.295062
901035;19.191524;50.322894
609229;19.154635;50.303824
309730;19.139847;50.303112
823708;19.128202;50.265764
713111;19.189885;50.28985
18929;19.138329;50.359446
722463;19.222069;50.318048
604639;19.15399;50.372578
398699;19.147767;50.30074
880512;19.149833;50.370633
906428;19.261087;50.329132
987202;19.159135;50.369941
168458;19.22467;50.271601
471858;19.201943;50.368103
591866;19.159291;50.279308
842972;19.176168;50.289123
617848;19.177476;50.290522
630703;19.225684;50.300009
621498;19.163344;50.315585
861206;19.195232;50.318748
390374;19.197955;50.318738
218944;20.340046;51.106555
807832;20.297602;51.117459
485902;20.316508;51.034409
310449;20.375436;51.128915
869384;20.383135;51.115002
768839;20.367217;51.081808
151189;20.359879;51.057285
879935;20.370113;51.082101
514799;20.411145;51.045496
731217;22.558518;51.173322
288981;22.579278;51.179418
528818;22.542917;51.20972
146410;22.634104;51.240482
167874;22.570061;51.15467
306233;22.63323;51.18867
578416;22.583295;51.163716
777012;22.604749;51.136806
779242;22.573109;51.180828
308041;22.591483;51.267698
370821;22.608655;51.228178
771006;22.62413;51.194495
911682;22.544793;51.182564
193464;22.670484;51.123754
760242;22.569234;51.232097
945223;22.612961;51.240197
126514;22.628816;51.244902
900199;22.613108;51.212358
656850;22.627357;51.244539
545831;22.626147;51.188708
955718;22.603438;51.21213
933497;15.406703;51.917537
639934;15.451182;51.913181
375756;15.425547;51.869735
747305;15.462833;51.93614
209302;15.456291;51.947721
865945;15.402476;51.897496
932540;15.483996;51.893903
959886;15.428055;51.912469
97637;15.436575;51.909288
28371;15.48014;51.935874
609281;15.446321;51.958088
91144;15.485297;51.882177
844137;15.483227;51.994256
912004;15.472228;51.898525
942676;15.48528;51.90247
871784;15.475446;51.97338
790847;15.442602;51.933244
894956;15.425623;51.930556
699884;15.440084;51.952402
778760;15.438126;51.89105
882061;15.46254;51.839579
395784;15.410255;51.92065
84394;15.431584;51.924326
36987;17.654715;53.697329
465073;17.643362;53.769491
67864;17.595576;53.699535
813053;17.65341;53.735305
36586;17.560371;53.674817
672695;17.620131;53.627508
355937;17.60783;53.710498
153266;17.660723;53.739947
977905;17.639397;53.669619
578989;17.60094;53.695568
501482;17.626037;53.636351
820139;17.641039;53.660066
736213;17.659954;53.625112
299965;17.60235;53.696689
741393;17.604676;53.662555
975853;17.639588;53.648074
692932;17.664829;53.658189
919836;17.647648;53.677683
41515;17.610052;53.659564
436940;17.563536;53.752909
90144;17.627203;53.712779
20146;17.645916;53.563438
446871;17.577083;53.678128
71540;17.623472;53.723139
584506;17.589104;53.688119
393845;17.639124;53.667303
35012;18.767887;54.308608
722486;18.745037;54.245249
111900;18.728467;54.234574
845039;18.76793;54.268891
99722;18.741064;54.347428
32126;18.724363;54.234113
733774;18.746978;54.273792
273354;18.752056;54.226166
558931;18.658043;54.313588
730721;18.755036;54.233415
299492;18.727143;54.206459
616974;18.731291;54.352958
478149;17.94837;50.714027
468636;17.977917;50.786851
306320;17.986821;50.747775
598338;18.023035;50.77344
138294;17.978513;50.685044
37195;17.997649;50.667219
515282;18.000585;50.798587
437141;17.969996;50.770337
892406;18.042279;50.689976
283237;18.003971;50.720901
822853;17.997653;50.748775
486732;17.946504;50.799318
247036;18.012518;50.771135
359206;18.002802;50.747604
503894;18.031634;50.83735
434619;17.96606;50.756204
716919;17.99766;50.750371
62964;17.958871;50.767245
418668;17.98549;50.667818
291147;18.016849;50.694549
830426;18.060377;50.805922
176257;18.018311;50.756707
844843;17.983267;50.762069
193743;17.983874;50.746073
712852;17.992454;50.787325
151863;17.988555;50.744025
557108;17.173385;51.011232
745167;17.145516;51.027133
849230;17.206116;51.038776
830705;17.1474;51.013613
523460;17.224244;50.962866
116036;17.153295;51.028819
648755;17.209999;51.051476
187657;17.130293;50.960621
441612;17.149126;51.042259
212183;17.172581;51.017055
83971;17.171941;51.038968
201227;17.148526;50.945604
791290;17.19845;51.088811
242306;17.158227;51.096067
530577;17.202668;50.978486
465950;15.167528;52.771498
256609;15.135885;52.752346
989410;15.085609;52.803148
173489;15.07094;52.815157
983213;15.173826;52.777679
848319;15.129479;52.793115
752898;15.109878;52.759506
704967;15.086166;52.784881
714085;15.116907;52.769375
263482;15.131985;52.772119
526194;15.151757;52.725357
139081;15.126388;52.769477
611883;15.109954;52.716351
845474;15.11544;52.826866
385480;15.128311;52.784667
12875;18.7126;50.31989
295283;18.745397;50.215934
393933;18.666112;50.267646
165495;18.72432;50.204255
702011;18.680417;50.258435
20679;18.717081;50.198217
844849;18.683845;50.191593
317589;18.743433;50.235579
835298;18.698843;50.29565
360003;18.751966;50.200958
434886;18.76351;50.275501
95427;18.793318;50.242951
607688;18.731048;50.290583
354784;18.799871;50.347934
362728;18.752871;50.245818
570728;18.719895;50.280044
681491;18.686969;50.190161
273114;18.763543;50.189823
778732;18.761472;50.276466
984259;18.785872;50.258768
737329;18.764801;50.264738
237929;18.778518;50.245942
461476;18.738963;50.271799
82464;18.785138;50.27476
876629;18.786249;50.265296
239657;18.713298;50.257322
497461;18.734641;50.253018
263671;18.756262;50.244501
41136;18.733138;50.311406
49142;18.751384;50.25689
258485;18.740812;50.259407
913256;18.735946;50.238979
778521;18.790728;50.291625
31306;18.703684;50.320539
303289;21.150175;51.285902
478320;21.167034;51.383813
897418;21.183999;51.339125
551295;21.161168;51.394613
144847;21.176226;51.337872
699738;21.185421;51.402523
291018;21.175753;51.321598
298674;21.163802;51.397924
113678;21.153697;51.335864
977633;21.129856;51.304128
302756;21.178839;51.272982
275563;21.160549;51.430325
820499;21.129053;51.280319
931082;21.208647;51.32668
650315;21.235381;51.34639
662744;21.097021;51.294864
596677;21.149383;51.2959
399630;21.146064;51.34008
485661;21.157868;51.316502
166802;21.177741;51.42924
410920;19.212635;50.238126
230299;19.260667;50.311935
747917;19.308003;50.165197
311998;19.251057;50.310276
583539;19.286654;50.308068
893061;19.24421;50.268796
54813;19.240368;50.235232
743189;19.215297;50.202667
353961;19.233093;50.216675
110430;19.283685;50.240787
861770;19.188538;50.28326
91762;19.243407;50.261496
254285;19.253383;50.236704
175091;19.253042;50.262203
733368;19.220433;50.288767
106569;19.181129;50.288356
989812;19.263348;50.240273
786115;19.229777;50.315683
398865;19.255568;50.237736
323387;19.251916;50.326195
473346;19.235296;50.296989
211715;19.243407;50.218971
761492;19.263444;50.30483
391798;19.26187;50.260618
374207;19.243705;50.242114
656940;22.286431;49.526228
74236;22.302115;49.650691
859394;22.282886;49.524153
81201;22.234456;49.601889
415585;22.273817;49.566727
276805;22.30881;49.571904
551457;22.249625;49.646001
920332;22.260886;49.591206
178019;22.286701;49.568689
896453;22.230724;49.539516
803598;22.263603;49.61334
65160;18.603913;52.953497
505135;18.571608;53.031192
609703;18.551838;53.056416
182118;18.604842;53.022738
711476;18.618307;52.959015
45969;18.622786;52.949592
817003;18.618471;52.962594
532764;18.589261;52.923961
73213;18.624992;53.007731
85459;18.576358;53.069817
834201;18.650027;52.987076
342863;18.616943;52.941629
152893;18.040604;53.239178
874153;17.999692;53.212333
124570;18.020846;53.217318
934002;17.988879;53.152214
673837;18.017412;53.179503
45568;18.01389;53.255085
561209;17.990003;53.177193
359821;17.928655;53.232409
132968;18.033496;53.100972
518520;17.960823;53.158573
805516;18.033178;53.119978
28760;18.016333;53.263663
641707;18.025176;53.190714
372966;18.040955;53.191354
337959;18.005893;53.160494
675913;18.011173;53.26251
489943;18.016517;53.194784
572838;17.977796;53.166084
846415;17.998307;53.153928
526606;18.004691;53.22872
360808;17.943713;53.141322
483566;17.998302;53.179015
109253;17.991052;53.180948
101679;17.952681;53.234605
469514;17.997596;53.200803
35236;17.957172;53.136165
299654;17.997268;53.167273
380916;17.997944;53.192751
573359;17.627954;52.898898
938467;17.603746;52.860095
59244;17.655236;52.919715
48802;17.647159;52.799544
668046;17.631417;52.852746
536486;17.64804;52.887139
584235;17.60748;52.888981
376131;17.66944;52.87724
545148;17.610289;52.896988
384953;17.588285;52.838326
810022;17.585017;52.886935
8990;17.591466;52.905726
669304;17.623185;52.835685
597165;17.629574;52.850446
58295;17.565265;52.872682
560827;17.59162;52.863876
618744;17.587208;52.885473
985418;17.565674;52.865204
369112;23.229652;53.126697
843612;23.21996;53.113183
554194;23.244919;53.112525
596223;23.242766;53.122767
768544;23.271535;53.095962
322533;23.267976;53.077855
394416;23.287866;53.13944
592421;23.290534;53.098466
255394;23.238421;53.160868
40339;23.207959;53.133714
702363;23.261827;53.147739
72511;23.282438;53.149375
600759;23.2553;53.175893
289570;23.191478;53.102269
50885;23.218526;53.162729
899032;23.199468;53.167089
790864;23.237282;53.103938
270876;23.20049;53.138071
577395;23.251992;53.124215
791242;23.268136;53.089562
536911;23.268149;53.06019
267285;23.23286;53.129652
932853;23.246166;53.130644
231939;23.246541;53.096957
442464;23.206633;53.044753
619637;23.218001;53.125469
797031;23.210323;53.112359
94864;23.239869;53.129107
606718;23.189535;53.144514
950493;18.417668;54.587944
278349;18.439806;54.512666
417624;18.448988;54.552635
359144;18.413028;54.553873
752442;18.378912;54.533321
865141;18.461294;54.584449
778092;18.469095;54.633138
101337;18.394669;54.588865
113160;18.378388;54.557843
974176;18.434948;54.503936
57414;18.375068;54.500006
505448;18.414563;54.563644
175612;18.418288;54.536797
730313;18.410343;54.555354
571032;18.39505;54.505513
733571;18.422531;54.545592
317924;18.443734;54.53992
863705;18.44893;54.58892
530226;18.380808;54.477415
471914;18.371755;54.576936
534267;18.398528;54.534318
342073;18.398069;54.560852
307611;18.389574;54.466467
153688;18.421745;54.619989
223896;18.357175;54.549432
700011;18.436126;54.595353
781500;18.46933;54.656148
173775;18.381452;54.558282
503140;18.468808;54.558302
676872;19.574366;51.734241
763274;19.519224;51.760536
976540;19.507878;51.722127
527889;19.562488;51.742881
103867;19.562886;51.786539
868409;19.53623;51.818149
437556;19.571241;51.789355
17827;19.554495;51.801624
488990;19.510492;51.890504
653923;19.549732;51.730757
995269;19.562248;51.742948
136992;19.512069;51.826826
130878;19.505122;51.77465
88750;19.542198;51.775078
509683;19.503752;51.751692
729397;19.504969;51.779832
243616;18.77488;50.164669
987343;18.80442;50.236866
511394;18.811667;50.200651
124479;18.836108;50.179076
781836;18.847819;50.202961
683532;18.822338;50.179093
835243;18.761971;50.194891
768159;18.825008;50.182309
811553;18.803886;50.195691
955604;18.792911;50.140621
491462;18.783402;50.159851
779017;18.77431;50.14628
967256;18.788295;50.160244
754681;18.845706;50.233126
453749;18.799774;50.21774
532473;18.842021;50.191164
811721;18.826714;50.236502
433286;18.805863;50.184377
199019;18.814938;50.226989
975337;18.768647;50.15771
12142;18.845329;50.167421
451316;18.805984;50.220969
361543;18.805247;50.168533
647782;18.813673;50.13498
659594;18.753479;50.262355
208065;18.79928;50.22855
854596;18.860201;49.991301
404618;18.937514;49.974635
695600;18.978764;49.988759
651601;18.911479;49.946081
373941;18.957718;49.935463
103567;18.970143;49.98133
356716;18.985182;49.970918
595848;18.984246;49.979915
676696;18.947514;49.959461
743684;18.946644;49.873878
430391;18.943139;49.994867
192544;18.967279;50.019689
370208;18.914072;49.990393
656449;18.909337;49.963264
835571;18.909129;49.942941
359852;18.948737;50.088338
145578;18.982698;49.937797
309992;18.899085;50.03551
689121;18.943275;49.967143
599829;18.8895;49.988093
465496;18.906106;49.973298
628045;18.908424;50.014877
161107;18.919359;50.00644
807350;20.175324;52.247895
29171;20.198945;52.222316
170752;20.20903;52.169489
581732;20.200557;52.231375
39684;20.223101;52.286748
808356;20.175167;52.18814
41160;20.158024;52.229681
617780;20.185558;52.113204
543302;20.165381;52.343414
558603;20.170705;52.224406
930240;20.245627;52.140093
666177;20.20429;52.182878
520594;20.208494;52.201892
927256;20.227811;52.15623
675755;20.232572;52.214223
741012;20.261453;52.215409
619092;20.167028;52.247434
132280;20.256627;52.214789
216111;20.240569;52.172339
931983;20.140751;52.234253
27753;20.244443;52.262333
993800;20.211511;52.247223
540554;20.223728;52.242603
508273;20.194348;52.25092
142145;20.226155;52.231231
162368;14.511542;53.515116
767726;14.470395;53.522567
930026;14.466162;53.424929
664023;14.464578;53.442975
69198;14.500983;53.473228
297369;14.472887;53.455188
440104;14.485977;53.451995
671377;14.513578;53.470653
907989;14.476611;53.492767
357794;14.413593;53.519442
648408;14.44259;53.496441
134377;14.437095;53.50282
315516;14.546916;53.493694
344455;14.522306;53.427589
799675;14.458879;53.420257
578089;14.48602;53.486419
44978;17.015435;51.945967
311820;16.950011;51.987496
437956;17.032796;51.960538
843022;16.981757;51.958167
50715;17.011153;51.920909
507037;16.97044;51.894325
647843;17.017146;51.947238
54618;16.98819;51.939371
341977;16.951484;51.952581
176990;16.985773;51.952216
185010;16.974619;51.972034
694731;16.965038;52.074567
715276;17.001703;51.912755
44831;16.988735;51.972398
838213;16.939026;51.987015
40482;16.964461;51.949174
494226;16.956903;51.940337
431975;16.971646;51.937019
305688;16.990258;51.912339
689513;16.985982;51.966023
734038;16.9702;51.930781
15649;16.966787;51.988677
422057;16.958311;51.963922
598022;16.973144;51.970395
620513;19.066114;49.722516
317813;19.093604;49.718771
475885;19.07696;49.757961
763544;19.090616;49.729996
316488;19.134775;49.715508
425150;19.096226;49.782223
223640;19.100577;49.67195
679215;19.128415;49.767309
123699;19.090861;49.768739
420535;19.083266;49.776828
276266;19.083873;49.740531
501329;19.081219;49.815989
842855;19.124773;49.752996
916259;19.098144;49.777219
630415;19.095736;49.765506
993330;19.149251;49.719367
268684;19.041403;49.813966
187261;19.047925;49.754898
412618;15.005778;51.062156
788606;14.960775;51.008411
535202;14.953626;50.97706
655040;14.939275;51.029688
50026;14.917886;51.000795
752763;14.973133;51.01803
546481;14.941962;51.002915
578508;14.944074;50.96472
597960;18.95334;50.202878
31028;18.943412;50.17322
280203;18.961307;50.113123
526568;18.962859;50.128088
356736;18.947395;50.138763
164963;18.939818;50.192598
380141;18.918792;50.117961
23252;18.953295;50.206509
444981;18.979064;50.121204
74530;18.956341;50.136677
175596;18.941174;50.142085
203807;18.9756;50.230058
353742;19.005042;50.196506
726024;19.015076;50.143083
255374;18.965727;50.112449
217629;18.956762;50.129969
338060;18.888782;50.140934
588221;19.02803;50.136829
114783;18.932563;50.115707
713052;18.981689;50.178025
188929;18.930665;50.177905
630301;18.928933;50.123772
961613;18.917331;50.137101
888085;19.110226;49.735834
746948;19.079125;49.777068
135617;19.134949;49.778832
398849;19.10978;49.768842
821776;19.04983;49.760729
974614;19.128905;49.781848
834621;19.118794;49.860975
111805;19.12519;49.739426
222002;19.204405;49.914439
345795;19.116356;49.805508
610750;19.094021;49.785296
45083;19.170508;49.804497
961217;19.131096;49.839095
879159;19.116206;49.834993
352678;19.061356;49.769049
599912;19.151147;49.787467
7625;19.100611;49.821638
710931;19.111296;49.826256
128722;19.099506;49.825059
944237;19.072226;49.773274
270598;19.126165;49.756482
20416;19.134287;49.749498
237327;19.156627;49.77222
796038;19.095332;49.769318
208522;19.161536;49.785884
754098;19.146476;49.838612
95596;17.057915;52.415172
42267;16.986005;52.454304
37687;17.005277;52.415256
35362;16.998361;52.337437
677376;17.054016;52.427617
230271;17.054731;52.399561
426271;17.002863;52.38409
100399;16.962129;52.396214
854832;17.005524;52.418663
167656;16.972234;52.350781
583855;17.054374;52.439187
895276;17.031744;52.343774
365023;17.020975;52.364951
343523;17.053735;52.45987
539396;16.949319;52.406259
434717;16.932728;52.367467
347508;16.960873;52.422821
616723;17.022412;52.417727
192725;16.988267;52.405976
829536;17.063616;52.438209
56667;17.04324;52.407309
112478;17.004786;52.434993
371901;17.045481;52.432106
483626;16.989597;52.402773
600735;17.009181;52.49197
859106;17.061672;52.408561
280142;17.024223;52.38994
691582;17.051629;52.45196
510324;16.975705;52.355359
423623;18.827321;50.290354
893354;18.822877;50.263647
385761;18.771153;50.251664
328401;18.83435;50.279762
672367;18.825145;50.338219
532419;18.831641;50.273415
541772;18.809495;50.297488
883797;18.832406;50.278475
863820;18.788959;50.290753
113183;18.787802;50.341276
814195;18.841919;50.317392
527280;18.795323;50.240945
548943;18.828606;50.338233
909028;18.860851;50.34457
502217;18.839872;50.283346
287583;18.783187;50.247319
985183;18.757989;50.268779
820733;18.82061;50.266154
415137;18.844534;50.341417
306498;18.844866;50.324001
407827;18.79169;50.28761
340553;18.863008;50.244115
169007;15.10434;52.643428
954424;15.076455;52.760252
753658;15.120103;52.756667
81450;15.104553;52.723103
836063;15.130802;52.730482
276905;15.13614;52.741039
847966;15.117208;52.636565
966855;15.160364;52.735727
384879;15.131812;52.723612
649324;15.137786;52.696998
759256;15.153846;52.702099
194045;15.09256;52.764817
690381;15.133131;52.710853
933332;15.539909;51.949732
960313;15.523216;51.855008
30452;15.50707;51.890939
493250;15.467856;51.855694
930828;15.503282;51.934726
271240;15.566205;51.890354
2023;15.541709;51.91445
486109;15.511471;51.931765
524906;15.532238;51.888111
391676;15.532914;51.883381
831088;15.46249;51.866006
117353;15.563372;51.876993
375736;15.523385;51.948703
812593;15.537874;51.902558
362318;15.508007;51.854665
324506;15.546866;51.922029
648257;15.495539;51.927007
953872;15.545488;51.902165
355528;15.55627;51.866506
143477;15.505622;51.917648
647692;18.231312;54.401563
338583;18.193351;54.407065
38251;18.208332;54.383578
421713;18.205234;54.329351
245204;18.189763;54.338845
10524;18.244473;54.394541
270504;18.200546;54.246288
720469;18.232422;54.351324
854230;18.183211;54.356748
221657;18.228247;54.360111
81158;18.208899;54.342596
352171;18.219089;54.426003
587006;18.22411;54.447375
197283;18.198616;54.374881
127279;18.241129;54.342969
254837;18.20258;54.363244
470221;18.236065;54.326537
209600;18.221473;54.336587
200114;18.177926;54.339994
433563;18.179446;54.388285
478410;19.193639;50.362129
780448;19.177302;50.350645
453596;19.196144;50.331549
668079;19.254625;50.39027
596338;19.212442;50.339594
965157;19.209619;50.425044
730687;19.1986;50.373543
458108;19.195941;50.321205
41496;19.208296;50.449514
595878;19.245346;50.389244
616539;19.156439;50.35261
789476;19.192868;50.410588
87638;19.233888;50.3707
305608;19.203306;50.3672
432782;19.2378;50.418587
386225;19.237793;50.434676
933337;19.173744;50.350516
677968;23.191424;53.115545
202493;23.144052;53.02244
977988;23.19428;53.067952
640619;23.176055;53.043064
635237;23.206367;53.174457
527456;23.161022;53.093676
274149;23.182455;53.079379
653150;23.195285;53.072214
640788;23.21078;53.039964
6995;23.145174;53.107751
608150;23.209001;53.050797
7884;23.212974;53.055441
742515;23.148362;53.123781
164572;23.213179;53.121534
207147;23.201351;53.136989
519362;23.208213;53.107362
768142;23.221141;53.037163
573082;23.181885;53.076123
310208;23.193093;53.083692
979257;23.175548;53.085227
2514;21.942111;50.026974
400754;21.988315;50.011487
986094;21.949611;49.996513
664989;21.978653;50.026927
366876;21.989934;49.963405
31892;21.978132;49.972523
700471;22.010903;49.915457
469739;21.990325;49.976674
947207;21.970357;49.942268
252864;21.975701;49.988097
622719;21.999091;49.992531
791729;21.980222;49.948317
921586;21.983701;49.981588
798884;22.0071;50.014639
955036;21.984636;49.876035
310448;22.030209;50.014958
857833;21.971986;50.015605
11989;21.960402;49.966431
583482;22.018011;50.022746
458260;21.97965;49.915189
257683;21.915837;50.034785
892617;21.949686;49.915154
221837;21.995696;50.015143
421856;21.940171;49.942652
99710;17.809315;50.843206
538180;17.745348;50.805627
370687;17.793621;50.777379
606362;17.779366;50.772491
522024;17.779363;50.751437
478039;17.762755;50.746438
846605;17.798863;50.761387
26200;17.870791;50.714839
179363;17.783407;50.809771
616673;17.816302;50.728619
610304;17.815116;50.743575
221870;17.773084;50.787714
279086;17.823999;50.845173
867685;17.756558;50.732554
673634;17.77878;50.771896
819278;17.736703;50.783817
851449;17.779867;50.714135
2226;17.78109;50.835205
386746;17.857413;50.79869
924284;17.781241;50.802088
474832;17.819236;50.760594
783720;17.773876;50.759217
551920;17.786125;50.76136
476490;17.805711;50.838869
755507;17.818148;50.76543
664442;19.688327;51.446747
408041;19.713253;51.384046
181118;19.725977;51.342296
467352;19.653375;51.401541
697083;19.686916;51.356126
783255;19.687232;51.409424
725362;19.72418;51.343224
906454;19.663981;51.460352
46210;19.66617;51.419939
786171;19.72741;51.406526
156904;19.674858;51.388907
215548;19.661005;51.485062
170176;19.727207;51.491854
553955;19.725815;51.450632
57025;19.65738;51.525296
797739;19.673002;51.454486
801548;19.632146;51.417392
468561;19.714002;51.426324
220756;19.713984;51.407041
897722;19.715226;51.474597
239380;19.718501;51.376274
320486;19.682984;51.378608
468773;19.718969;51.44568
22623;19.579142;51.46618
519716;19.70215;51.452711
889223;18.562843;54.33
273867;18.588219;54.367055
553625;18.536348;54.334286
92999;18.550154;54.314249
610900;18.535245;54.385492
377318;18.569896;54.362668
375292;18.525524;54.363838
306272;18.53505;54.411816
496488;18.624334;54.338562
554839;18.577146;54.313461
795651;18.580576;54.321052
681437;19.510188;51.806474
589484;19.48015;51.750784
378925;19.493402;51.72697
169472;19.525271;51.856092
481427;19.524385;51.750146
699822;19.497358;51.808915
156224;19.499547;51.781378
124820;19.513136;51.822199
351780;19.522138;51.694471
999359;19.506935;51.761722
215933;19.505275;51.856546
582637;19.486084;51.744571
286973;19.519984;51.778289
778287;19.50156;51.784297
163431;19.50836;51.767868
596796;19.512626;51.752603
755820;19.493305;51.744289
266579;19.496743;51.747748
970331;19.51412;51.739232
515255;19.526405;51.705079
218246;19.472974;51.769308
19201;19.459495;51.742854
277917;19.493743;51.816522
373388;20.019414;51.533413
112707;20.054767;51.53352
314763;20.099416;51.516531
449732;20.01364;51.551614
290294;20.059033;51.519846
79984;20.051671;51.494911
479230;20.060413;51.565219
577633;20.052711;51.468131
96565;20.035015;51.573472
606515;20.019476;51.595055
964565;19.999355;51.580899
97042;20.047092;51.564988
244548;20.027511;51.551763
62252;19.955455;51.503462
658269;20.029065;51.491179
916353;20.081963;51.464101
629269;19.176971;50.862068
198885;19.189917;50.890825
764273;19.232602;50.914402
880257;19.24532;50.938184
538168;19.188346;50.789498
487060;19.215945;50.87653
63798;19.243256;50.876252
383119;19.226175;50.924542
596550;19.166202;50.858414
965958;19.143153;50.834389
93753;19.202149;50.820853
113836;19.137817;50.79985
489559;19.174098;50.897313
402609;19.15088;50.84148
705640;19.172237;50.863491
404896;19.231786;50.873189
461903;19.208261;50.889496
78114;19.142888;50.83175
301924;19.162989;50.839178
101838;19.20289;50.804361
108284;19.155308;50.863648
234442;19.214051;50.829169
984531;19.176832;50.871111
332653;19.225775;50.919054
616696;19.204466;50.896413
67914;18.191632;54.622484
392876;18.174354;54.674519
452886;18.184481;54.672413
703477;18.111632;54.650672
591537;18.175845;54.63169
558486;18.176499;54.558057
547574;18.134226;54.590126
146616;18.157355;54.680595
773793;18.151879;54.666374
951150;18.187357;54.606054
880428;18.265173;54.622361
644417;18.214011;54.718773
796641;18.151414;54.612632
497610;18.159893;54.625074
255260;18.185302;54.654305
108619;18.151615;54.57467
781394;18.222069;54.7367
628354;18.182879;54.679967
515636;18.206647;54.69163
953619;18.15958;54.590555
874089;18.20152;54.616048
553209;18.174865;54.658062
261493;18.119363;54.644207
482348;18.180254;54.567543
232361;18.177937;54.631605
829591;19.581245;51.805903
651902;19.62442;51.769943
572246;19.575111;51.78537
633598;19.603119;51.780256
708651;19.622738;51.824412
60299;19.650804;51.834409
839295;19.633899;51.77615
428684;19.590711;51.736838
985390;19.548645;51.826304
769174;19.650373;51.827068
331193;19.598788;51.828265
311095;19.598862;51.791151
625197;19.603773;51.811756
760559;19.635357;51.903367
250574;19.656925;51.780436
470316;19.635554;51.698405
412112;19.545844;51.7945
220952;19.631286;51.840941
138924;19.575753;51.838424
689420;19.59674;51.794314
974982;19.675883;51.787374
887608;19.609176;51.847108
649237;19.583901;51.850113
328951;19.61349;51.853496
358039;19.609735;51.734173
426234;19.626455;51.87753
312859;19.65202;51.801748
360181;19.632748;51.82476
354055;20.96706;52.217233
929846;20.873713;52.211135
773944;20.910266;52.214823
405523;20.914475;52.179607
843068;20.961406;52.189257
716636;20.979822;52.224407
438641;20.959349;52.20281
536432;20.996028;52.310014
932742;20.901756;52.228684
537;20.936529;52.152093
194932;20.963058;52.122911
65373;20.960915;52.209583
748711;20.961774;52.197008
142009;20.963959;52.238995
100574;20.925391;52.231263
266737;20.913334;52.265071
423512;19.014295;50.253609
542873;19.000286;50.114512
258578;18.973475;50.141859
643656;18.981087;50.195975
606673;19.007889;50.188004
397373;19.038238;50.114842
430736;19.003783;50.168615
649665;18.99774;50.175072
154446;19.043717;50.099547
566163;18.970198;50.074358
217167;18.996243;50.153585
145800;19.03236;50.212598
951300;19.00873;50.139892
993948;19.027896;50.109375
30191;19.052382;50.153338
997397;18.958201;50.222459
817908;18.987146;50.180198
548189;19.001676;50.116656
166708;19.066622;50.146847
948356;19.032447;50.135698
734220;19.001992;50.221753
747292;18.999061;50.194394
445027;19.0225;50.204681
368953;18.974293;50.137557
97448;19.024726;50.171063
739200;19.078147;50.217507
756066;19.032117;50.258585
754316;19.056119;50.28569
